2025-04-04 20:07:06,971 - INFO - Starting table creation/update process.
2025-04-04 20:07:09,180 - INFO - Tables created or updated successfully.
2025-04-04 20:07:09,185 - INFO - Starting processing for Tagalog Words from ..\data\tagalog-words.json
2025-04-04 20:07:09,185 - INFO - Processing Tagalog words from: ..\data\tagalog-words.json
2025-04-04 20:07:09,186 - INFO - Using standardized source identifier: 'diksiyonaryo.ph'
2025-04-04 20:07:09,952 - INFO - Found 65336 entries to process
2025-04-04 20:07:13,427 - WARNING - Skipping self-relation for word ID 899, type 'synonym', source 'diksiyonaryo.ph'.
2025-04-04 20:14:38,107 - WARNING - Skipping self-relation for word ID 42722, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:38,211 - WARNING - Skipping self-relation for word ID 59929, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:38,259 - WARNING - Skipping self-relation for word ID 106874, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:38,305 - WARNING - Skipping self-relation for word ID 72242, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:38,353 - WARNING - Skipping self-relation for word ID 115655, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:38,455 - WARNING - Skipping self-relation for word ID 97306, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:38,534 - WARNING - Skipping self-relation for word ID 10877, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:38,605 - WARNING - Skipping self-relation for word ID 112533, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:38,692 - WARNING - Skipping self-relation for word ID 33556, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:38,772 - WARNING - Skipping self-relation for word ID 84363, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:38,876 - WARNING - Skipping self-relation for word ID 8727, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:38,924 - WARNING - Skipping self-relation for word ID 104560, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:39,047 - WARNING - Skipping self-relation for word ID 110203, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:39,098 - WARNING - Skipping self-relation for word ID 15210, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:39,142 - WARNING - Skipping self-relation for word ID 33916, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:39,170 - WARNING - Skipping self-relation for word ID 95317, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:39,238 - WARNING - Skipping self-relation for word ID 112475, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:39,282 - WARNING - Skipping self-relation for word ID 95240, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:39,324 - WARNING - Skipping self-relation for word ID 103995, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:39,386 - WARNING - Skipping self-relation for word ID 74353, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:39,411 - WARNING - Skipping self-relation for word ID 15423, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:39,454 - WARNING - Skipping self-relation for word ID 94746, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:39,534 - WARNING - Skipping self-relation for word ID 22867, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:39,790 - WARNING - Skipping self-relation for word ID 67216, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:39,857 - WARNING - Skipping self-relation for word ID 13875, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:39,900 - WARNING - Skipping self-relation for word ID 110469, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:40,237 - WARNING - Skipping self-relation for word ID 27452, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:40,276 - WARNING - Skipping self-relation for word ID 6368, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:41,246 - WARNING - Skipping self-relation for word ID 2588, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:41,512 - WARNING - Skipping self-relation for word ID 19585, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:41,569 - WARNING - Skipping self-relation for word ID 1195, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:41,622 - WARNING - Skipping self-relation for word ID 22932, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:41,663 - WARNING - Skipping self-relation for word ID 22932, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:41,683 - WARNING - Skipping self-relation for word ID 74345, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:41,695 - WARNING - Skipping self-relation for word ID 111386, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:41,742 - WARNING - Skipping self-relation for word ID 43393, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:41,757 - WARNING - Skipping self-relation for word ID 94115, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:41,842 - WARNING - Skipping self-relation for word ID 12538, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:41,887 - WARNING - Skipping self-relation for word ID 8075, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:42,033 - WARNING - Skipping self-relation for word ID 1773, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:42,077 - WARNING - Skipping self-relation for word ID 60326, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:42,214 - WARNING - Skipping self-relation for word ID 3119, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:42,278 - WARNING - Skipping self-relation for word ID 59393, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:42,303 - WARNING - Skipping self-relation for word ID 63646, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:42,407 - WARNING - Skipping self-relation for word ID 44216, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:42,439 - WARNING - Skipping self-relation for word ID 16069, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:42,568 - WARNING - Skipping self-relation for word ID 79815, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:42,619 - WARNING - Skipping self-relation for word ID 51443, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:42,795 - WARNING - Skipping self-relation for word ID 23300, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:42,840 - WARNING - Skipping self-relation for word ID 45099, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:42,866 - WARNING - Skipping self-relation for word ID 32843, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,006 - WARNING - Skipping self-relation for word ID 49055, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,069 - WARNING - Skipping self-relation for word ID 46240, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,072 - WARNING - Skipping self-relation for word ID 46240, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,122 - WARNING - Skipping self-relation for word ID 36753, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,126 - WARNING - Skipping self-relation for word ID 36753, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,245 - WARNING - Skipping self-relation for word ID 115078, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,272 - WARNING - Skipping self-relation for word ID 90922, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,276 - WARNING - Skipping self-relation for word ID 90922, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,341 - WARNING - Skipping self-relation for word ID 22831, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,371 - WARNING - Skipping self-relation for word ID 89900, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,495 - WARNING - Skipping self-relation for word ID 45428, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,592 - WARNING - Skipping self-relation for word ID 100501, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,673 - WARNING - Skipping self-relation for word ID 40935, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,697 - WARNING - Skipping self-relation for word ID 7421, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,756 - WARNING - Skipping self-relation for word ID 72264, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,789 - WARNING - Skipping self-relation for word ID 65600, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,791 - WARNING - Skipping self-relation for word ID 65600, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,849 - WARNING - Skipping self-relation for word ID 77568, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,904 - WARNING - Skipping self-relation for word ID 38818, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:43,934 - WARNING - Skipping self-relation for word ID 62178, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:44,021 - WARNING - Skipping self-relation for word ID 15787, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:44,084 - WARNING - Skipping self-relation for word ID 41626, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:44,088 - WARNING - Skipping self-relation for word ID 41626, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:44,146 - WARNING - Skipping self-relation for word ID 110861, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:44,239 - WARNING - Skipping self-relation for word ID 34671, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:44,292 - WARNING - Skipping self-relation for word ID 8251, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:44,357 - WARNING - Skipping self-relation for word ID 107406, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:44,435 - WARNING - Skipping self-relation for word ID 107121, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:44,492 - WARNING - Skipping self-relation for word ID 8474, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:44,496 - WARNING - Skipping self-relation for word ID 8474, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:44,580 - WARNING - Skipping self-relation for word ID 25971, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:44,613 - WARNING - Skipping self-relation for word ID 26587, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:44,638 - WARNING - Skipping self-relation for word ID 46699, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:44,666 - WARNING - Skipping self-relation for word ID 63557, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:44,710 - WARNING - Skipping self-relation for word ID 41041, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:44,872 - WARNING - Skipping self-relation for word ID 38478, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:44,919 - WARNING - Skipping self-relation for word ID 80600, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:44,969 - WARNING - Skipping self-relation for word ID 46046, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,008 - WARNING - Skipping self-relation for word ID 65067, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,023 - WARNING - Skipping self-relation for word ID 50664, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,082 - WARNING - Skipping self-relation for word ID 15421, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,155 - WARNING - Skipping self-relation for word ID 45626, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,221 - WARNING - Skipping self-relation for word ID 65810, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,317 - WARNING - Skipping self-relation for word ID 40581, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,353 - WARNING - Skipping self-relation for word ID 22604, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,388 - WARNING - Skipping self-relation for word ID 113140, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,412 - WARNING - Skipping self-relation for word ID 27188, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,501 - WARNING - Skipping self-relation for word ID 63154, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,549 - WARNING - Skipping self-relation for word ID 46155, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,572 - WARNING - Skipping self-relation for word ID 64123, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,575 - WARNING - Skipping self-relation for word ID 64123, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,631 - WARNING - Skipping self-relation for word ID 100433, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,663 - WARNING - Skipping self-relation for word ID 39557, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,730 - WARNING - Skipping self-relation for word ID 95062, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,818 - WARNING - Skipping self-relation for word ID 108200, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,858 - WARNING - Skipping self-relation for word ID 36835, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,923 - WARNING - Skipping self-relation for word ID 95792, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:45,988 - WARNING - Skipping self-relation for word ID 53825, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:46,005 - WARNING - Skipping self-relation for word ID 13072, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:46,032 - WARNING - Skipping self-relation for word ID 43384, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:46,174 - WARNING - Skipping self-relation for word ID 13546, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:46,281 - WARNING - Skipping self-relation for word ID 35972, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:46,371 - WARNING - Skipping self-relation for word ID 47476, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:46,427 - WARNING - Skipping self-relation for word ID 39527, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:46,473 - WARNING - Skipping self-relation for word ID 105846, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:46,509 - WARNING - Skipping self-relation for word ID 20123, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:46,601 - WARNING - Skipping self-relation for word ID 32125, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:46,611 - WARNING - Skipping self-relation for word ID 22489, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:46,705 - WARNING - Skipping self-relation for word ID 117168, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:46,772 - WARNING - Skipping self-relation for word ID 36412, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:46,866 - WARNING - Skipping self-relation for word ID 32, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:46,869 - WARNING - Skipping self-relation for word ID 32, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:46,936 - WARNING - Skipping self-relation for word ID 36294, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:46,999 - WARNING - Skipping self-relation for word ID 15159, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:47,035 - WARNING - Skipping self-relation for word ID 113166, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:47,187 - WARNING - Skipping self-relation for word ID 18360, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:47,229 - WARNING - Skipping self-relation for word ID 13705, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:47,252 - WARNING - Skipping self-relation for word ID 53715, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:47,286 - WARNING - Skipping self-relation for word ID 34184, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:47,288 - WARNING - Skipping self-relation for word ID 34184, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:47,445 - WARNING - Skipping self-relation for word ID 106875, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:47,527 - WARNING - Skipping self-relation for word ID 37550, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:47,565 - WARNING - Skipping self-relation for word ID 114017, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:47,583 - WARNING - Skipping self-relation for word ID 4358, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:47,655 - WARNING - Skipping self-relation for word ID 50662, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:47,692 - WARNING - Skipping self-relation for word ID 60878, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:47,738 - WARNING - Skipping self-relation for word ID 34956, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:47,789 - WARNING - Skipping self-relation for word ID 11161, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:47,937 - WARNING - Skipping self-relation for word ID 52422, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:47,990 - WARNING - Skipping self-relation for word ID 14202, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:48,090 - WARNING - Skipping self-relation for word ID 9407, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:48,145 - WARNING - Skipping self-relation for word ID 14923, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:48,182 - WARNING - Skipping self-relation for word ID 13631, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:48,271 - WARNING - Skipping self-relation for word ID 13201, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:48,314 - WARNING - Skipping self-relation for word ID 36308, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:48,348 - WARNING - Skipping self-relation for word ID 33463, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:14:48,381 - WARNING - Skipping self-relation for word ID 27658, type 'derived_from', source 'tagalog.com'.
