2025-03-29 10:50:09,523 - INFO - Starting table creation/update process.
2025-03-29 10:50:09,711 - INFO - Tables created or updated successfully.
2025-03-29 10:50:09,714 - INFO - Processing Tagalog words from: ..\data\tagalog-words.json
2025-03-29 10:50:10,403 - INFO - Found 65336 entries to process
2025-03-29 10:50:12,129 - WARNING - Duplicate definition detected for word ID 703: áraw-...
2025-03-29 10:50:12,237 - ERROR - Error processing entry 'ágar': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,237 - ERROR - Error processing entry 'agarâ': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,238 - ERROR - Error processing entry 'ágar-ágar': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,238 - ERROR - Error processing entry 'agárikó': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,239 - ERROR - Error processing entry 'agár-káin': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,239 - ERROR - Error processing entry 'agáru': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,239 - ERROR - Error processing entry 'agás': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,239 - ERROR - Error processing entry 'ágas': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,240 - ERROR - Error processing entry 'agasáng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,240 - ERROR - Error processing entry 'agasás': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,240 - ERROR - Error processing entry 'agas-ás': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,241 - ERROR - Error processing entry 'ag-asáwa': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,241 - ERROR - Error processing entry 'Agási': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,241 - ERROR - Error processing entry 'agát': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,241 - ERROR - Error processing entry 'ágatá': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,242 - ERROR - Error processing entry 'agat-át': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,242 - ERROR - Error processing entry 'agát-at': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,242 - ERROR - Error processing entry 'agate': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,243 - ERROR - Error processing entry 'ágatsóna': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,243 - ERROR - Error processing entry 'agave': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,244 - ERROR - Error processing entry 'agáw': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,244 - ERROR - Error processing entry 'ágaw': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,245 - ERROR - Error processing entry 'agáwa': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,245 - ERROR - Error processing entry 'agawán': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,245 - ERROR - Error processing entry 'agaw-áw': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,246 - ERROR - Error processing entry 'ágaw-búhay': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,246 - ERROR - Error processing entry 'ágawdilím': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,247 - ERROR - Error processing entry 'ágaw ti sábot': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,247 - ERROR - Error processing entry 'ágaw-túlog': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,247 - ERROR - Error processing entry 'ágay': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,247 - ERROR - Error processing entry 'agayáy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,248 - ERROR - Error processing entry 'agáy-ay': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,248 - ERROR - Error processing entry 'agay-áyam': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,248 - ERROR - Error processing entry 'agáyep': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,249 - ERROR - Error processing entry 'agayók': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,249 - ERROR - Error processing entry 'adulterasyón': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,249 - ERROR - Error processing entry 'adultery': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,250 - ERROR - Error processing entry 'adultéryo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,250 - ERROR - Error processing entry 'adúna': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,250 - ERROR - Error processing entry 'adunáhan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,251 - ERROR - Error processing entry 'adúngor': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,251 - ERROR - Error processing entry 'ádut': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,252 - ERROR - Error processing entry 'ad utruque paratus': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,252 - ERROR - Error processing entry 'aduwágay': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,253 - ERROR - Error processing entry 'aduwás': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,253 - ERROR - Error processing entry 'ad valórem': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,253 - ERROR - Error processing entry 'advance': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,254 - ERROR - Error processing entry 'Ádvent': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,254 - ERROR - Error processing entry 'adventitious root': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,255 - ERROR - Error processing entry 'adventure': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,255 - ERROR - Error processing entry 'adventurer': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,255 - ERROR - Error processing entry 'adverb': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,256 - ERROR - Error processing entry 'adverb of affirmation': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,256 - ERROR - Error processing entry 'adverb of degree': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,256 - ERROR - Error processing entry 'adverb of manner': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,256 - ERROR - Error processing entry 'adverb of negation': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,257 - ERROR - Error processing entry 'adverb of place': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,257 - ERROR - Error processing entry 'adverb of time': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,258 - ERROR - Error processing entry 'adverse': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,258 - ERROR - Error processing entry 'advertising': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:12,258 - ERROR - Error processing entry 'advice': current transaction is aborted, commands ignored until end of transaction block
